"","subjid","trialnums","block_iter","block","numatts","numcand","pref","age","party","race","prof","military","gender","ssmar","taxes","guns","polex","relig","partyown","ssmarown","taxesown","gunsown","profile","incl.ssmar","incl.taxes","incl.guns","num_issues_shown"
"13355",9,64,4,"11atts2cands",11,2,1,3,2,2,3,3,2,3,3,3,3,3,"No","Yes","Yes","Yes",1,1,1,1,3
"27960",9,64,4,"11atts2cands",11,2,0,3,3,5,3,1,2,3,3,3,4,1,"Yes","Yes","Yes","Yes",2,1,1,1,3
"42565",9,64,4,"11atts2cands",11,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13356",9,65,4,"11atts2cands",11,2,1,1,1,1,1,1,1,1,1,1,1,1,"No","No","No","No",1,1,1,1,3
"27961",9,65,4,"11atts2cands",11,2,0,1,3,1,1,1,2,2,2,2,1,1,"Yes","No","No","No",2,1,1,1,3
"42566",9,65,4,"11atts2cands",11,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13357",9,66,4,"11atts2cands",11,2,1,2,1,2,2,2,1,4,4,4,2,2,"No","Yes","Yes","Yes",1,1,1,1,3
"27962",9,66,4,"11atts2cands",11,2,0,4,1,1,4,1,2,3,3,3,4,4,"No","Yes","Yes","Yes",2,1,1,1,3
"42567",9,66,4,"11atts2cands",11,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13358",9,67,4,"11atts2cands",11,2,0,4,3,3,4,4,1,1,1,1,4,4,"Yes","No","No","No",1,1,1,1,3
"27963",9,67,4,"11atts2cands",11,2,1,2,2,1,2,1,2,2,2,2,2,2,"No","No","No","No",2,1,1,1,3
"42568",9,67,4,"11atts2cands",11,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13359",9,68,4,"11atts2cands",11,2,1,4,1,1,4,1,2,3,3,3,4,4,"No","Yes","Yes","Yes",1,1,1,1,3
"27964",9,68,4,"11atts2cands",11,2,0,4,3,3,4,4,1,1,1,1,4,4,"Yes","No","No","No",2,1,1,1,3
"42569",9,68,4,"11atts2cands",11,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13360",9,69,4,"11atts2cands",11,2,0,4,1,1,4,1,2,3,3,3,4,4,"No","Yes","Yes","Yes",1,1,1,1,3
"27965",9,69,4,"11atts2cands",11,2,1,3,3,5,3,1,2,3,3,3,4,1,"Yes","Yes","Yes","Yes",2,1,1,1,3
"42570",9,69,4,"11atts2cands",11,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13361",9,70,4,"11atts2cands",11,2,0,1,1,1,1,1,1,1,1,1,1,1,"No","No","No","No",1,1,1,1,3
"27966",9,70,4,"11atts2cands",11,2,1,2,2,1,2,1,2,2,2,2,2,2,"No","No","No","No",2,1,1,1,3
"42571",9,70,4,"11atts2cands",11,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13362",9,71,4,"11atts2cands",11,2,0,3,3,1,3,1,1,4,4,4,3,3,"Yes","Yes","Yes","Yes",1,1,1,1,3
"27967",9,71,4,"11atts2cands",11,2,1,2,1,2,2,2,1,4,4,4,2,2,"No","Yes","Yes","Yes",2,1,1,1,3
"42572",9,71,4,"11atts2cands",11,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13363",9,72,4,"11atts2cands",11,2,0,3,3,5,3,1,2,3,3,3,4,1,"Yes","Yes","Yes","Yes",1,1,1,1,3
"27968",9,72,4,"11atts2cands",11,2,1,4,1,1,4,1,2,3,3,3,4,4,"No","Yes","Yes","Yes",2,1,1,1,3
"42573",9,72,4,"11atts2cands",11,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13364",9,73,4,"11atts2cands",11,2,0,1,3,1,1,1,2,2,2,2,1,1,"Yes","No","No","No",1,1,1,1,3
"27969",9,73,4,"11atts2cands",11,2,1,2,1,2,2,2,1,4,4,4,2,2,"No","Yes","Yes","Yes",2,1,1,1,3
"42574",9,73,4,"11atts2cands",11,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13365",9,74,4,"11atts2cands",11,2,0,2,2,1,2,1,2,2,2,2,2,2,"No","No","No","No",1,1,1,1,3
"27970",9,74,4,"11atts2cands",11,2,1,2,1,2,2,2,1,4,4,4,2,2,"No","Yes","Yes","Yes",2,1,1,1,3
"42575",9,74,4,"11atts2cands",11,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13366",9,75,4,"11atts2cands",11,2,1,1,3,1,1,1,2,2,2,2,1,1,"Yes","No","No","No",1,1,1,1,3
"27971",9,75,4,"11atts2cands",11,2,0,5,1,3,5,5,2,2,2,2,0,5,"No","No","No","No",2,1,1,1,3
"42576",9,75,4,"11atts2cands",11,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13367",9,76,4,"11atts2cands",11,2,1,4,1,1,4,1,2,3,3,3,4,4,"No","Yes","Yes","Yes",1,1,1,1,3
"27972",9,76,4,"11atts2cands",11,2,0,1,3,1,1,1,2,2,2,2,1,1,"Yes","No","No","No",2,1,1,1,3
"42577",9,76,4,"11atts2cands",11,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13368",9,77,4,"11atts2cands",11,2,0,3,2,2,3,3,2,3,3,3,3,3,"No","Yes","Yes","Yes",1,1,1,1,3
"27973",9,77,4,"11atts2cands",11,2,1,3,3,1,3,1,1,4,4,4,3,3,"Yes","Yes","Yes","Yes",2,1,1,1,3
"42578",9,77,4,"11atts2cands",11,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13369",9,78,4,"11atts2cands",11,2,1,2,1,2,2,2,1,4,4,4,2,2,"No","Yes","Yes","Yes",1,1,1,1,3
"27974",9,78,4,"11atts2cands",11,2,0,3,2,2,3,3,2,3,3,3,3,3,"No","Yes","Yes","Yes",2,1,1,1,3
"42579",9,78,4,"11atts2cands",11,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13370",9,79,4,"11atts2cands",11,2,0,5,2,1,5,1,1,1,1,1,0,5,"No","No","No","No",1,1,1,1,3
"27975",9,79,4,"11atts2cands",11,2,1,3,3,1,3,1,1,4,4,4,3,3,"Yes","Yes","Yes","Yes",2,1,1,1,3
"42580",9,79,4,"11atts2cands",11,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13371",9,80,4,"11atts2cands",11,2,0,5,2,1,5,1,1,1,1,1,0,5,"No","No","No","No",1,1,1,1,3
"27976",9,80,4,"11atts2cands",11,2,1,2,2,1,2,1,2,2,2,2,2,2,"No","No","No","No",2,1,1,1,3
"42581",9,80,4,"11atts2cands",11,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13372",9,81,5,"8atts2cands",8,2,0,5,1,NA,NA,5,2,2,2,2,0,NA,"No","No","No","No",1,1,1,1,3
"27977",9,81,5,"8atts2cands",8,2,1,5,1,NA,NA,5,2,2,2,2,0,NA,"No","No","No","No",2,1,1,1,3
"42582",9,81,5,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13373",9,82,5,"8atts2cands",8,2,1,4,1,NA,NA,1,2,3,3,3,4,NA,"No","Yes","Yes","Yes",1,1,1,1,3
"27978",9,82,5,"8atts2cands",8,2,0,4,3,NA,NA,4,1,1,1,1,4,NA,"Yes","No","No","No",2,1,1,1,3
"42583",9,82,5,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13374",9,83,5,"8atts2cands",8,2,1,3,3,NA,NA,1,2,3,3,3,4,NA,"Yes","Yes","Yes","Yes",1,1,1,1,3
"27979",9,83,5,"8atts2cands",8,2,0,3,3,NA,NA,1,2,3,3,3,4,NA,"Yes","Yes","Yes","Yes",2,1,1,1,3
"42584",9,83,5,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13375",9,84,5,"8atts2cands",8,2,1,2,2,NA,NA,1,1,4,4,4,3,NA,"No","Yes","Yes","Yes",1,1,1,1,3
"27980",9,84,5,"8atts2cands",8,2,0,2,1,NA,NA,2,1,4,4,4,2,NA,"No","Yes","Yes","Yes",2,1,1,1,3
"42585",9,84,5,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13376",9,85,5,"8atts2cands",8,2,0,5,2,NA,NA,1,1,1,1,1,0,NA,"No","No","No","No",1,1,1,1,3
"27981",9,85,5,"8atts2cands",8,2,1,3,3,NA,NA,1,2,3,3,3,4,NA,"Yes","Yes","Yes","Yes",2,1,1,1,3
"42586",9,85,5,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13377",9,86,5,"8atts2cands",8,2,0,4,3,NA,NA,4,1,1,1,1,4,NA,"Yes","No","No","No",1,1,1,1,3
"27982",9,86,5,"8atts2cands",8,2,1,3,2,NA,NA,3,2,3,3,3,3,NA,"No","Yes","Yes","Yes",2,1,1,1,3
"42587",9,86,5,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13378",9,87,5,"8atts2cands",8,2,0,1,3,NA,NA,1,2,2,2,2,1,NA,"Yes","No","No","No",1,1,1,1,3
"27983",9,87,5,"8atts2cands",8,2,1,1,3,NA,NA,1,2,2,2,2,1,NA,"Yes","No","No","No",2,1,1,1,3
"42588",9,87,5,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13379",9,88,5,"8atts2cands",8,2,0,5,1,NA,NA,5,2,2,2,2,0,NA,"No","No","No","No",1,1,1,1,3
"27984",9,88,5,"8atts2cands",8,2,1,4,1,NA,NA,1,2,3,3,3,4,NA,"No","Yes","Yes","Yes",2,1,1,1,3
"42589",9,88,5,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13380",9,89,5,"8atts2cands",8,2,0,4,1,NA,NA,1,2,3,3,3,4,NA,"No","Yes","Yes","Yes",1,1,1,1,3
"27985",9,89,5,"8atts2cands",8,2,1,3,2,NA,NA,3,2,3,3,3,3,NA,"No","Yes","Yes","Yes",2,1,1,1,3
"42590",9,89,5,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13381",9,90,5,"8atts2cands",8,2,1,2,2,NA,NA,1,2,2,2,2,2,NA,"No","No","No","No",1,1,1,1,3
"27986",9,90,5,"8atts2cands",8,2,0,5,2,NA,NA,1,1,1,1,1,0,NA,"No","No","No","No",2,1,1,1,3
"42591",9,90,5,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13382",9,91,5,"8atts2cands",8,2,0,5,2,NA,NA,1,1,1,1,1,0,NA,"No","No","No","No",1,1,1,1,3
"27987",9,91,5,"8atts2cands",8,2,1,2,2,NA,NA,1,2,2,2,2,2,NA,"No","No","No","No",2,1,1,1,3
"42592",9,91,5,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13383",9,92,5,"8atts2cands",8,2,1,4,1,NA,NA,1,2,3,3,3,4,NA,"No","Yes","Yes","Yes",1,1,1,1,3
"27988",9,92,5,"8atts2cands",8,2,0,5,2,NA,NA,1,1,1,1,1,0,NA,"No","No","No","No",2,1,1,1,3
"42593",9,92,5,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13384",9,93,5,"8atts2cands",8,2,1,2,2,NA,NA,1,2,2,2,2,2,NA,"No","No","No","No",1,1,1,1,3
"27989",9,93,5,"8atts2cands",8,2,0,2,2,NA,NA,1,2,2,2,2,2,NA,"No","No","No","No",2,1,1,1,3
"42594",9,93,5,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13385",9,94,5,"8atts2cands",8,2,1,3,2,NA,NA,3,2,3,3,3,3,NA,"No","Yes","Yes","Yes",1,1,1,1,3
"27990",9,94,5,"8atts2cands",8,2,0,3,3,NA,NA,1,2,3,3,3,4,NA,"Yes","Yes","Yes","Yes",2,1,1,1,3
"42595",9,94,5,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13386",9,95,5,"8atts2cands",8,2,1,3,3,NA,NA,1,2,3,3,3,4,NA,"Yes","Yes","Yes","Yes",1,1,1,1,3
"27991",9,95,5,"8atts2cands",8,2,0,3,2,NA,NA,3,2,3,3,3,3,NA,"No","Yes","Yes","Yes",2,1,1,1,3
"42596",9,95,5,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13387",9,96,5,"8atts2cands",8,2,0,4,1,NA,NA,1,2,3,3,3,4,NA,"No","Yes","Yes","Yes",1,1,1,1,3
"27992",9,96,5,"8atts2cands",8,2,1,2,2,NA,NA,1,2,2,2,2,2,NA,"No","No","No","No",2,1,1,1,3
"42597",9,96,5,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13388",9,97,5,"8atts2cands",8,2,0,2,2,NA,NA,1,2,2,2,2,2,NA,"No","No","No","No",1,1,1,1,3
"27993",9,97,5,"8atts2cands",8,2,1,3,3,NA,NA,1,2,3,3,3,4,NA,"Yes","Yes","Yes","Yes",2,1,1,1,3
"42598",9,97,5,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13389",9,98,5,"8atts2cands",8,2,1,1,1,NA,NA,1,1,1,1,1,1,NA,"No","No","No","No",1,1,1,1,3
"27994",9,98,5,"8atts2cands",8,2,0,2,2,NA,NA,1,2,2,2,2,2,NA,"No","No","No","No",2,1,1,1,3
"42599",9,98,5,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13390",9,99,5,"8atts2cands",8,2,1,3,3,NA,NA,1,2,3,3,3,4,NA,"Yes","Yes","Yes","Yes",1,1,1,1,3
"27995",9,99,5,"8atts2cands",8,2,0,4,3,NA,NA,4,1,1,1,1,4,NA,"Yes","No","No","No",2,1,1,1,3
"42600",9,99,5,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13391",9,100,5,"8atts2cands",8,2,0,2,2,NA,NA,1,2,2,2,2,2,NA,"No","No","No","No",1,1,1,1,3
"27996",9,100,5,"8atts2cands",8,2,1,3,3,NA,NA,1,2,3,3,3,4,NA,"Yes","Yes","Yes","Yes",2,1,1,1,3
"42601",9,100,5,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"13392",9,101,6,"8atts3cands",8,3,1,2,2,NA,NA,1,1,4,4,4,3,NA,"No","Yes","Yes","Yes",1,1,1,1,3
"27997",9,101,6,"8atts3cands",8,3,0,1,3,NA,NA,1,2,2,2,2,1,NA,"Yes","No","No","No",2,1,1,1,3
"42602",9,101,6,"8atts3cands",8,3,0,4,3,NA,NA,4,1,1,1,1,4,NA,"Yes","No","No","No",3,1,1,1,3
"13393",9,102,6,"8atts3cands",8,3,0,1,1,NA,NA,1,1,1,1,1,1,NA,"No","No","No","No",1,1,1,1,3
"27998",9,102,6,"8atts3cands",8,3,1,2,2,NA,NA,1,1,4,4,4,3,NA,"No","Yes","Yes","Yes",2,1,1,1,3
"42603",9,102,6,"8atts3cands",8,3,0,4,3,NA,NA,4,1,1,1,1,4,NA,"Yes","No","No","No",3,1,1,1,3
"13394",9,103,6,"8atts3cands",8,3,1,2,2,NA,NA,1,1,4,4,4,3,NA,"No","Yes","Yes","Yes",1,1,1,1,3
"27999",9,103,6,"8atts3cands",8,3,0,3,2,NA,NA,3,2,3,3,3,3,NA,"No","Yes","Yes","Yes",2,1,1,1,3
"42604",9,103,6,"8atts3cands",8,3,0,2,2,NA,NA,1,1,4,4,4,3,NA,"No","Yes","Yes","Yes",3,1,1,1,3
"13395",9,104,6,"8atts3cands",8,3,0,2,2,NA,NA,1,2,2,2,2,2,NA,"No","No","No","No",1,1,1,1,3
"28000",9,104,6,"8atts3cands",8,3,1,4,1,NA,NA,1,2,3,3,3,4,NA,"No","Yes","Yes","Yes",2,1,1,1,3
"42605",9,104,6,"8atts3cands",8,3,0,2,2,NA,NA,1,2,2,2,2,2,NA,"No","No","No","No",3,1,1,1,3
"13396",9,105,6,"8atts3cands",8,3,0,4,3,NA,NA,4,1,1,1,1,4,NA,"Yes","No","No","No",1,1,1,1,3
"28001",9,105,6,"8atts3cands",8,3,0,5,2,NA,NA,1,1,1,1,1,0,NA,"No","No","No","No",2,1,1,1,3
"42606",9,105,6,"8atts3cands",8,3,1,4,1,NA,NA,1,2,3,3,3,4,NA,"No","Yes","Yes","Yes",3,1,1,1,3
"13397",9,106,6,"8atts3cands",8,3,0,4,1,NA,NA,1,2,3,3,3,4,NA,"No","Yes","Yes","Yes",1,1,1,1,3
"28002",9,106,6,"8atts3cands",8,3,0,2,1,NA,NA,2,1,4,4,4,2,NA,"No","Yes","Yes","Yes",2,1,1,1,3
"42607",9,106,6,"8atts3cands",8,3,1,3,3,NA,NA,1,1,4,4,4,3,NA,"Yes","Yes","Yes","Yes",3,1,1,1,3
"13398",9,107,6,"8atts3cands",8,3,0,4,3,NA,NA,4,1,1,1,1,4,NA,"Yes","No","No","No",1,1,1,1,3
"28003",9,107,6,"8atts3cands",8,3,1,3,2,NA,NA,3,2,3,3,3,3,NA,"No","Yes","Yes","Yes",2,1,1,1,3
"42608",9,107,6,"8atts3cands",8,3,0,2,2,NA,NA,1,1,4,4,4,3,NA,"No","Yes","Yes","Yes",3,1,1,1,3
"13399",9,108,6,"8atts3cands",8,3,0,5,1,NA,NA,5,2,2,2,2,0,NA,"No","No","No","No",1,1,1,1,3
"28004",9,108,6,"8atts3cands",8,3,0,5,2,NA,NA,1,1,1,1,1,0,NA,"No","No","No","No",2,1,1,1,3
"42609",9,108,6,"8atts3cands",8,3,1,2,2,NA,NA,1,1,4,4,4,3,NA,"No","Yes","Yes","Yes",3,1,1,1,3
"13400",9,109,6,"8atts3cands",8,3,1,4,1,NA,NA,1,2,3,3,3,4,NA,"No","Yes","Yes","Yes",1,1,1,1,3
"28005",9,109,6,"8atts3cands",8,3,0,4,3,NA,NA,4,1,1,1,1,4,NA,"Yes","No","No","No",2,1,1,1,3
"42610",9,109,6,"8atts3cands",8,3,0,1,3,NA,NA,1,2,2,2,2,1,NA,"Yes","No","No","No",3,1,1,1,3
"13401",9,110,6,"8atts3cands",8,3,1,3,2,NA,NA,3,2,3,3,3,3,NA,"No","Yes","Yes","Yes",1,1,1,1,3
"28006",9,110,6,"8atts3cands",8,3,0,5,2,NA,NA,1,1,1,1,1,0,NA,"No","No","No","No",2,1,1,1,3
"42611",9,110,6,"8atts3cands",8,3,0,1,1,NA,NA,1,1,1,1,1,1,NA,"No","No","No","No",3,1,1,1,3
"13402",9,111,6,"8atts3cands",8,3,0,1,1,NA,NA,1,1,1,1,1,1,NA,"No","No","No","No",1,1,1,1,3
"28007",9,111,6,"8atts3cands",8,3,0,3,3,NA,NA,1,1,4,4,4,3,NA,"Yes","Yes","Yes","Yes",2,1,1,1,3
"42612",9,111,6,"8atts3cands",8,3,1,2,1,NA,NA,2,1,4,4,4,2,NA,"No","Yes","Yes","Yes",3,1,1,1,3
"13403",9,112,6,"8atts3cands",8,3,0,5,2,NA,NA,1,1,1,1,1,0,NA,"No","No","No","No",1,1,1,1,3
"28008",9,112,6,"8atts3cands",8,3,0,1,3,NA,NA,1,2,2,2,2,1,NA,"Yes","No","No","No",2,1,1,1,3
"42613",9,112,6,"8atts3cands",8,3,1,3,3,NA,NA,1,1,4,4,4,3,NA,"Yes","Yes","Yes","Yes",3,1,1,1,3
"13404",9,113,6,"8atts3cands",8,3,0,5,2,NA,NA,1,1,1,1,1,0,NA,"No","No","No","No",1,1,1,1,3
"28009",9,113,6,"8atts3cands",8,3,0,1,3,NA,NA,1,2,2,2,2,1,NA,"Yes","No","No","No",2,1,1,1,3
"42614",9,113,6,"8atts3cands",8,3,1,3,2,NA,NA,3,2,3,3,3,3,NA,"No","Yes","Yes","Yes",3,1,1,1,3
"13405",9,114,6,"8atts3cands",8,3,0,4,3,NA,NA,4,1,1,1,1,4,NA,"Yes","No","No","No",1,1,1,1,3
"28010",9,114,6,"8atts3cands",8,3,1,3,3,NA,NA,1,1,4,4,4,3,NA,"Yes","Yes","Yes","Yes",2,1,1,1,3
"42615",9,114,6,"8atts3cands",8,3,0,4,3,NA,NA,4,1,1,1,1,4,NA,"Yes","No","No","No",3,1,1,1,3
"13406",9,115,6,"8atts3cands",8,3,0,5,2,NA,NA,1,1,1,1,1,0,NA,"No","No","No","No",1,1,1,1,3
"28011",9,115,6,"8atts3cands",8,3,1,5,2,NA,NA,1,1,1,1,1,0,NA,"No","No","No","No",2,1,1,1,3
"42616",9,115,6,"8atts3cands",8,3,0,2,2,NA,NA,1,2,2,2,2,2,NA,"No","No","No","No",3,1,1,1,3
"13407",9,116,6,"8atts3cands",8,3,0,3,3,NA,NA,1,1,4,4,4,3,NA,"Yes","Yes","Yes","Yes",1,1,1,1,3
"28012",9,116,6,"8atts3cands",8,3,1,4,1,NA,NA,1,2,3,3,3,4,NA,"No","Yes","Yes","Yes",2,1,1,1,3
"42617",9,116,6,"8atts3cands",8,3,0,5,2,NA,NA,1,1,1,1,1,0,NA,"No","No","No","No",3,1,1,1,3
"13408",9,117,6,"8atts3cands",8,3,1,2,1,NA,NA,2,1,4,4,4,2,NA,"No","Yes","Yes","Yes",1,1,1,1,3
"28013",9,117,6,"8atts3cands",8,3,0,3,3,NA,NA,1,2,3,3,3,4,NA,"Yes","Yes","Yes","Yes",2,1,1,1,3
"42618",9,117,6,"8atts3cands",8,3,0,3,3,NA,NA,1,2,3,3,3,4,NA,"Yes","Yes","Yes","Yes",3,1,1,1,3
"13409",9,118,6,"8atts3cands",8,3,0,3,3,NA,NA,1,2,3,3,3,4,NA,"Yes","Yes","Yes","Yes",1,1,1,1,3
"28014",9,118,6,"8atts3cands",8,3,1,2,2,NA,NA,1,1,4,4,4,3,NA,"No","Yes","Yes","Yes",2,1,1,1,3
"42619",9,118,6,"8atts3cands",8,3,0,3,3,NA,NA,1,1,4,4,4,3,NA,"Yes","Yes","Yes","Yes",3,1,1,1,3
"13410",9,119,6,"8atts3cands",8,3,0,2,2,NA,NA,1,2,2,2,2,2,NA,"No","No","No","No",1,1,1,1,3
"28015",9,119,6,"8atts3cands",8,3,0,1,3,NA,NA,1,2,2,2,2,1,NA,"Yes","No","No","No",2,1,1,1,3
"42620",9,119,6,"8atts3cands",8,3,1,2,1,NA,NA,2,1,4,4,4,2,NA,"No","Yes","Yes","Yes",3,1,1,1,3
"13411",9,120,6,"8atts3cands",8,3,0,3,3,NA,NA,1,2,3,3,3,4,NA,"Yes","Yes","Yes","Yes",1,1,1,1,3
"28016",9,120,6,"8atts3cands",8,3,1,3,3,NA,NA,1,2,3,3,3,4,NA,"Yes","Yes","Yes","Yes",2,1,1,1,3
"42621",9,120,6,"8atts3cands",8,3,0,4,3,NA,NA,4,1,1,1,1,4,NA,"Yes","No","No","No",3,1,1,1,3
"1",10,1,1,"11atts3cands",11,3,1,3,2,2,3,3,2,3,3,3,3,3,"Yes","No","No","No",1,1,1,1,3
"14606",10,1,1,"11atts3cands",11,3,0,2,1,2,2,2,1,4,4,4,2,2,"No","No","No","No",2,1,1,1,3
"29211",10,1,1,"11atts3cands",11,3,0,3,2,2,3,3,2,3,3,3,3,3,"Yes","No","No","No",3,1,1,1,3
"2",10,2,1,"11atts3cands",11,3,1,3,3,5,3,1,2,3,3,3,4,1,"No","No","No","No",1,1,1,1,3
"14607",10,2,1,"11atts3cands",11,3,0,5,2,1,5,1,1,1,1,1,0,5,"Yes","Yes","Yes","Yes",2,1,1,1,3
"29212",10,2,1,"11atts3cands",11,3,0,3,3,1,3,1,1,4,4,4,3,3,"No","No","No","No",3,1,1,1,3
"3",10,3,1,"11atts3cands",11,3,0,4,3,3,4,4,1,1,1,1,4,4,"No","Yes","Yes","Yes",1,1,1,1,3
"14608",10,3,1,"11atts3cands",11,3,0,3,2,2,3,3,2,3,3,3,3,3,"Yes","No","No","No",2,1,1,1,3
"29213",10,3,1,"11atts3cands",11,3,1,2,2,1,2,1,2,2,2,2,2,2,"Yes","Yes","Yes","Yes",3,1,1,1,3
"4",10,4,1,"11atts3cands",11,3,1,3,2,2,3,3,2,3,3,3,3,3,"Yes","No","No","No",1,1,1,1,3
"14609",10,4,1,"11atts3cands",11,3,0,5,2,1,5,1,1,1,1,1,0,5,"Yes","Yes","Yes","Yes",2,1,1,1,3
"29214",10,4,1,"11atts3cands",11,3,0,4,1,1,4,1,2,3,3,3,4,4,"No","No","No","No",3,1,1,1,3
"5",10,5,1,"11atts3cands",11,3,0,2,1,2,2,2,1,4,4,4,2,2,"No","No","No","No",1,1,1,1,3
"14610",10,5,1,"11atts3cands",11,3,1,5,2,1,5,1,1,1,1,1,0,5,"Yes","Yes","Yes","Yes",2,1,1,1,3
"29215",10,5,1,"11atts3cands",11,3,0,1,1,1,1,1,1,1,1,1,1,1,"No","Yes","Yes","Yes",3,1,1,1,3
"6",10,6,1,"11atts3cands",11,3,1,2,2,1,2,1,2,2,2,2,2,2,"Yes","Yes","Yes","Yes",1,1,1,1,3
"14611",10,6,1,"11atts3cands",11,3,0,3,2,2,3,3,2,3,3,3,3,3,"Yes","No","No","No",2,1,1,1,3
"29216",10,6,1,"11atts3cands",11,3,0,4,3,3,4,4,1,1,1,1,4,4,"No","Yes","Yes","Yes",3,1,1,1,3
"7",10,7,1,"11atts3cands",11,3,1,3,3,1,3,1,1,4,4,4,3,3,"No","No","No","No",1,1,1,1,3
"14612",10,7,1,"11atts3cands",11,3,0,1,1,1,1,1,1,1,1,1,1,1,"No","Yes","Yes","Yes",2,1,1,1,3
"29217",10,7,1,"11atts3cands",11,3,0,1,1,1,1,1,1,1,1,1,1,1,"No","Yes","Yes","Yes",3,1,1,1,3
