"","Constituency","register","ps","n_nomiss","n_young_withmiss"
"58526","Chipping Barnet",1,"N3 1",61,9
"58527","Chipping Barnet",1,"N3 1",27,3
"58528","Chipping Barnet",1,"N3 1",41,5
"58529","Chipping Barnet",1,"N3 1",60,5
"58530","Chipping Barnet",1,"N3 1",36,3
"58531","Chipping Barnet",1,"N3 1",49,2
"58532","Chipping Barnet",1,"N3 1",18,NA
"58533","Chipping Barnet",1,"N3 1",5,NA
"58534","Chipping Barnet",1,"N3 1",23,NA
"58535","Chipping Barnet",1,"N3 1",21,2
"58536","Chipping Barnet",1,"N3 1",24,1
"58537","Chipping Barnet",1,"N3 1",3,NA
"58538","Chipping Barnet",1,"N3 1",7,NA
"58539","Chipping Barnet",1,"N3 1",39,5
"58540","Chipping Barnet",1,"N3 1",7,NA
"58541","Chipping Barnet",1,"N3 1",16,NA
"58542","Chipping Barnet",1,"N3 1",38,9
"58543","Chipping Barnet",1,"N3 1",26,NA
"58544","Chipping Barnet",1,"N3 1",33,6
"58545","Chipping Barnet",1,"N3 1",2,NA
"58546","Chipping Barnet",1,"N3 1",15,NA
"58547","Chipping Barnet",1,"N3 1",16,3
"58548","Chipping Barnet",1,"N3 1",49,8
"58549","Chipping Barnet",1,"N3 1",34,3
"58550","Chipping Barnet",1,"N3 1",15,1
"58551","Chipping Barnet",1,"N3 1",17,2
"58552","Chipping Barnet",1,"N3 1",7,NA
"58553","Chipping Barnet",1,"N3 1",4,NA
"58554","Chipping Barnet",1,"N3 1",13,2
"58555","Chipping Barnet",1,"N3 1",7,NA
"58556","Chipping Barnet",1,"N3 1",16,NA
"58557","Chipping Barnet",1,"N3 1",16,NA
"58558","Chipping Barnet",1,"N3 1",27,NA
"58559","Chipping Barnet",1,"N3 1",9,1
"58560","Chipping Barnet",1,"N3 1",4,NA
"58561","Chipping Barnet",1,"N3 1",40,NA
"58562","Chipping Barnet",1,"N3 1",42,1
"58563","Chipping Barnet",1,"N3 1",16,NA
"58564","Chipping Barnet",1,"N3 1",20,NA
"58565","Chipping Barnet",1,"N3 1",29,NA
"58566","Chipping Barnet",1,"N3 1",59,NA
"58567","Chipping Barnet",1,"N3 1",39,2
"58568","Chipping Barnet",1,"N3 1",3,NA
"58569","Finchley and Golders Green",1,"N3 2",40,2
"58570","Finchley and Golders Green",1,"N3 2",9,2
"58571","Finchley and Golders Green",1,"N3 2",14,1
"58572","Finchley and Golders Green",1,"N3 2",28,1
"58573","Finchley and Golders Green",1,"N3 2",62,3
"58574","Finchley and Golders Green",1,"N3 2",17,NA
"58575","Finchley and Golders Green",1,"N3 2",30,7
"58576","Finchley and Golders Green",1,"N3 2",74,5
"58577","Finchley and Golders Green",1,"N3 2",88,7
"58578","Finchley and Golders Green",1,"N3 2",28,3
"58579","Finchley and Golders Green",1,"N3 2",75,11
"58580","Finchley and Golders Green",1,"N3 2",69,9
"58581","Finchley and Golders Green",1,"N3 2",46,7
"58582","Finchley and Golders Green",1,"N3 2",122,6
"58583","Finchley and Golders Green",1,"N3 2",69,1
"58584","Finchley and Golders Green",1,"N3 2",12,NA
"58585","Finchley and Golders Green",1,"N3 2",2,NA
"58586","Finchley and Golders Green",1,"N3 2",37,1
"58587","Finchley and Golders Green",1,"N3 2",79,10
"58588","Finchley and Golders Green",1,"N3 2",60,5
"58589","Finchley and Golders Green",1,"N3 2",7,NA
"58590","Finchley and Golders Green",1,"N3 2",24,NA
"58591","Finchley and Golders Green",1,"N3 2",6,NA
"58592","Finchley and Golders Green",1,"N3 2",90,13
"58593","Finchley and Golders Green",1,"N3 2",87,3
"58594","Finchley and Golders Green",1,"N3 2",23,1
"58595","Finchley and Golders Green",1,"N3 2",62,2
"58596","Finchley and Golders Green",1,"N3 2",12,NA
"58597","Finchley and Golders Green",1,"N3 2",58,3
"58598","Finchley and Golders Green",1,"N3 2",42,1
"58599","Finchley and Golders Green",1,"N3 2",13,NA
"58600","Finchley and Golders Green",1,"N3 2",5,NA
"58601","Finchley and Golders Green",1,"N3 2",17,NA
"58602","Finchley and Golders Green",1,"N3 2",12,1
"58603","Finchley and Golders Green",1,"N3 2",9,NA
"58604","Finchley and Golders Green",1,"N3 2",30,4
"58605","Finchley and Golders Green",1,"N3 2",17,NA
"58606","Finchley and Golders Green",1,"N3 2",9,NA
"58607","Finchley and Golders Green",1,"N3 2",12,NA
"58608","Finchley and Golders Green",1,"N3 2",35,1
"58609","Finchley and Golders Green",1,"N3 2",57,NA
"58610","Finchley and Golders Green",1,"N3 2",23,1
"58611","Finchley and Golders Green",1,"N3 2",49,3
"58612","Finchley and Golders Green",1,"N3 2",59,6
"58613","Finchley and Golders Green",1,"N3 2",5,NA
"58614","Finchley and Golders Green",1,"N3 2",15,NA
"58615","Finchley and Golders Green",1,"N3 2",58,3
"58616","Finchley and Golders Green",1,"N3 2",4,NA
"58617","Finchley and Golders Green",1,"N3 2",29,NA
"58618","Finchley and Golders Green",1,"N3 2",10,NA
"58619","Finchley and Golders Green",1,"N3 2",3,NA
"58620","Finchley and Golders Green",1,"N3 2",34,1
"58621","Finchley and Golders Green",1,"N3 2",25,2
"58622","Finchley and Golders Green",1,"N3 2",48,2
"58623","Finchley and Golders Green",1,"N3 2",52,7
"58624","Finchley and Golders Green",1,"N3 2",5,NA
"58625","Finchley and Golders Green",1,"N3 2",5,1
"58626","Finchley and Golders Green",1,"N3 2",1,NA
"58627","Finchley and Golders Green",1,"N3 2",18,NA
"58628","Finchley and Golders Green",1,"N3 2",48,1
"58629","Finchley and Golders Green",1,"N3 2",11,1
"58630","Finchley and Golders Green",1,"N3 2",13,NA
"58631","Finchley and Golders Green",1,"N3 2",22,2
"58632","Finchley and Golders Green",1,"N3 2",54,2
"58633","Finchley and Golders Green",1,"N3 2",1,NA
"58634","Finchley and Golders Green",1,"N3 2",66,2
"58635","Finchley and Golders Green",1,"N3 2",44,3
"58636","Finchley and Golders Green",1,"N3 2",27,NA
"58637","Finchley and Golders Green",1,"N3 2",43,1
"58638","Finchley and Golders Green",1,"N3 2",69,4
"58639","Finchley and Golders Green",1,"N3 2",43,2
"58640","Finchley and Golders Green",1,"N3 2",31,1
"58641","Finchley and Golders Green",1,"N3 2",26,2
"58642","Finchley and Golders Green",1,"N3 2",66,5
"58643","Finchley and Golders Green",1,"N3 2",75,NA
"58644","Finchley and Golders Green",1,"N3 2",4,NA
"58645","Finchley and Golders Green",1,"N3 2",56,5
"58646","Finchley and Golders Green",1,"N3 2",1,NA
"58647","Finchley and Golders Green",1,"N3 2",5,NA
"58648","Finchley and Golders Green",1,"N3 2",44,1
"58649","Finchley and Golders Green",1,"N3 2",44,3
"58650","Finchley and Golders Green",1,"N3 2",97,6
"58651","Finchley and Golders Green",1,"N3 2",54,3
"58652","Finchley and Golders Green",1,"N3 2",71,3
"58653","Finchley and Golders Green",1,"N3 2",1,NA
"58654","Finchley and Golders Green",1,"N3 2",1,NA
"58655","Finchley and Golders Green",1,"N3 2",42,2
"58656","Finchley and Golders Green",1,"N3 2",14,NA
"58657","Finchley and Golders Green",1,"N3 2",1,NA
"58658","Finchley and Golders Green",1,"N3 2",16,1
"58659","Finchley and Golders Green",1,"N3 2",2,NA
"58660","Finchley and Golders Green",1,"N3 2",39,3
"58661","Finchley and Golders Green",1,"N3 2",77,8
"58662","Finchley and Golders Green",1,"N3 2",36,2
"58663","Finchley and Golders Green",1,"N3 2",18,NA
"58664","Finchley and Golders Green",1,"N3 2",8,NA
"58665","Finchley and Golders Green",1,"N3 2",18,NA
"58666","Finchley and Golders Green",1,"N3 2",12,NA
"58667","Finchley and Golders Green",1,"N3 2",20,NA
"58668","Finchley and Golders Green",1,"N3 2",15,NA
"58669","Finchley and Golders Green",1,"N3 2",14,1
"58670","Finchley and Golders Green",1,"N3 2",30,1
"58671","Finchley and Golders Green",1,"N3 2",25,2
"58672","Finchley and Golders Green",1,"N3 2",35,3
"58673","Finchley and Golders Green",1,"N3 2",38,2
"58674","Finchley and Golders Green",1,"N3 2",99,10
"58675","Finchley and Golders Green",1,"N3 2",125,8
"58676","Finchley and Golders Green",1,"N3 2",18,NA
"58677","Finchley and Golders Green",1,"N3 2",105,6
"58678","Finchley and Golders Green",1,"N3 2",110,18
"58679","Finchley and Golders Green",1,"N3 2",25,NA
"58680","Finchley and Golders Green",1,"N3 2",20,NA
"58681","Finchley and Golders Green",1,"N3 2",6,NA
"58682","Finchley and Golders Green",1,"N3 2",19,NA
"58683","Finchley and Golders Green",1,"N3 2",17,NA
"58684","Finchley and Golders Green",1,"N3 2",55,4
"58685","Finchley and Golders Green",1,"N3 2",14,3
"58686","Finchley and Golders Green",1,"N3 2",26,2
"58687","Finchley and Golders Green",1,"N3 2",52,6
"58688","Finchley and Golders Green",1,"N3 2",8,1
"58689","Finchley and Golders Green",1,"N3 2",46,7
"58690","Finchley and Golders Green",1,"N3 2",14,1
"58691","Finchley and Golders Green",1,"N3 2",29,4
"58692","Finchley and Golders Green",1,"N3 2",33,1
"58693","Finchley and Golders Green",1,"N3 2",28,NA
"58694","Finchley and Golders Green",1,"N3 2",17,2
"58695","Finchley and Golders Green",1,"N3 2",17,2
"58696","Finchley and Golders Green",1,"N3 2",9,1
"58697","Finchley and Golders Green",1,"N3 2",17,1
"58698","Finchley and Golders Green",1,"N3 2",5,NA
"58699","Finchley and Golders Green",1,"N3 2",58,6
"58700","Finchley and Golders Green",1,"N3 2",26,1
"58701","Finchley and Golders Green",1,"N3 2",89,7
"58702","Finchley and Golders Green",1,"N3 2",31,NA
"58703","Finchley and Golders Green",1,"N3 2",62,8
"58704","Finchley and Golders Green",1,"N3 2",124,6
"58705","Finchley and Golders Green",1,"N3 2",78,1
"58706","Finchley and Golders Green",1,"N3 2",34,4
"58707","Finchley and Golders Green",1,"N3 2",48,6
"58708","Finchley and Golders Green",1,"N3 2",10,NA
"58709","Finchley and Golders Green",1,"N3 2",27,2
"58710","Finchley and Golders Green",1,"N3 2",57,3
"58711","Finchley and Golders Green",1,"N3 2",7,NA
"58712","Finchley and Golders Green",1,"N3 2",17,NA
"58713","Finchley and Golders Green",1,"N3 2",7,1
"58714","Finchley and Golders Green",1,"N3 2",69,1
"58715","Finchley and Golders Green",1,"N3 2",28,3
"58716","Finchley and Golders Green",1,"N3 2",20,1
"58717","Finchley and Golders Green",1,"N3 2",21,1
"58718","Finchley and Golders Green",1,"N3 2",47,NA
"58719","Finchley and Golders Green",1,"N3 2",31,2
"58720","Finchley and Golders Green",1,"N3 2",133,10
"58721","Finchley and Golders Green",1,"N3 2",83,2
"58722","Finchley and Golders Green",1,"N3 2",2,NA
"58723","Finchley and Golders Green",1,"N3 2",8,NA
"58724","Finchley and Golders Green",1,"N3 2",3,NA
"58725","Finchley and Golders Green",1,"N3 2",78,3
"58726","Finchley and Golders Green",1,"N3 2",7,NA
"58727","Finchley and Golders Green",1,"N3 2",34,2
"58728","Finchley and Golders Green",1,"N3 2",40,2
"58729","Finchley and Golders Green",1,"N3 2",40,3
"58730","Finchley and Golders Green",1,"N3 2",8,NA
"58731","Finchley and Golders Green",1,"N3 2",34,4
"58732","Finchley and Golders Green",1,"N3 2",18,1
"58733","Finchley and Golders Green",1,"N3 2",49,NA
"58734","Finchley and Golders Green",1,"N3 2",1,NA
"58735","Finchley and Golders Green",1,"N3 2",14,NA
"58736","Finchley and Golders Green",1,"N3 3",38,NA
"58737","Finchley and Golders Green",1,"N3 3",59,11
"58738","Finchley and Golders Green",1,"N3 3",24,2
"58739","Finchley and Golders Green",1,"N3 3",23,4
"58740","Finchley and Golders Green",1,"N3 3",7,NA
"58741","Finchley and Golders Green",1,"N3 3",9,NA
"58742","Finchley and Golders Green",1,"N3 3",19,NA
"58743","Finchley and Golders Green",1,"N3 3",7,2
"58744","Finchley and Golders Green",1,"N3 3",24,3
"58745","Finchley and Golders Green",1,"N3 3",60,5
"58746","Finchley and Golders Green",1,"N3 3",11,NA
"58747","Finchley and Golders Green",1,"N3 3",10,NA
"58748","Finchley and Golders Green",1,"N3 3",10,NA
"58749","Finchley and Golders Green",1,"N3 3",12,NA
"58750","Finchley and Golders Green",1,"N3 3",23,NA
"58751","Finchley and Golders Green",1,"N3 3",42,8
"58752","Finchley and Golders Green",1,"N3 3",64,5
"58753","Finchley and Golders Green",1,"N3 3",28,3
"58754","Finchley and Golders Green",1,"N3 3",21,1
"58755","Finchley and Golders Green",1,"N3 3",33,7
"58756","Finchley and Golders Green",1,"N3 3",24,NA
"58757","Finchley and Golders Green",1,"N3 3",6,NA
"58758","Finchley and Golders Green",1,"N3 3",7,NA
"58759","Finchley and Golders Green",1,"N3 3",27,2
"58760","Finchley and Golders Green",1,"N3 3",39,5
"58761","Finchley and Golders Green",1,"N3 3",35,3
"58762","Finchley and Golders Green",1,"N3 3",5,NA
"58763","Finchley and Golders Green",1,"N3 3",104,5
"58764","Finchley and Golders Green",1,"N3 3",35,1
"58765","Finchley and Golders Green",1,"N3 3",25,1
"58766","Finchley and Golders Green",1,"N3 3",8,NA
"58767","Finchley and Golders Green",1,"N3 3",43,1
"58768","Finchley and Golders Green",1,"N3 3",50,5
"58769","Finchley and Golders Green",1,"N3 3",20,1
"58770","Finchley and Golders Green",1,"N3 3",50,2
"58771","Finchley and Golders Green",1,"N3 3",31,3
"58772","Finchley and Golders Green",1,"N3 3",45,3
"58773","Finchley and Golders Green",1,"N3 3",58,5
"58774","Finchley and Golders Green",1,"N3 3",14,1
"58775","Finchley and Golders Green",1,"N3 3",24,4
"58776","Finchley and Golders Green",1,"N3 3",58,NA
"58777","Finchley and Golders Green",1,"N3 3",27,4
"58778","Finchley and Golders Green",1,"N3 3",29,NA
"58779","Finchley and Golders Green",1,"N3 3",75,15
"58780","Finchley and Golders Green",1,"N3 3",33,NA
"58781","Finchley and Golders Green",1,"N3 3",35,2
"58782","Finchley and Golders Green",1,"N3 3",29,3
"58783","Finchley and Golders Green",1,"N3 3",8,1
"58784","Finchley and Golders Green",1,"N3 3",13,NA
"58785","Finchley and Golders Green",1,"N3 3",6,NA
"58786","Finchley and Golders Green",1,"N3 3",41,2
"58787","Finchley and Golders Green",1,"N3 3",30,2
"58788","Finchley and Golders Green",1,"N3 3",53,4
